Event Receive Hour,Host Name,AVG(CPU Util),AVG(Memory Util),SUM(Sent Bytes64) (Byte),SUM(Received Bytes64) (Byte)
2022-02-01 05:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.64,75584587,40348379
2022-02-01 05:00:00,HOST-172.30.56.104,0.00,0.00,7745516,17846642
2022-02-01 06:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.47,47.34,613739880,482926510
2022-02-01 06:00:00,ussvnplesx54.fortinet-us.com,60.54,72.96,49318522880,20448993280
2022-02-01 06:00:00,ussvnplesx56.fortinet-us.com,59.80,81.26,44153856000,9877565440
2022-02-01 06:00:00,ussvnplesx58.fortinet-us.com,56.06,70.08,228875673600,12692111360
2022-02-01 06:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,51.00,47.26,1198580955,881415105
2022-02-01 06:00:00,ussvnplesx51.fortinet-us.com,49.63,90.31,72458731520,29606768640
2022-02-01 06:00:00,ussvnplesx59.fortinet-us.com,49.36,75.53,69827010560,17374412800
2022-02-01 06:00:00,ussvnplesx52.fortinet-us.com,44.46,87.76,37109944320,29455482880
2022-02-01 06:00:00,ussvnplesx57.fortinet-us.com,43.51,90.54,101704744960,101493391360
2022-02-01 06:00:00,ussvnplesx55.fortinet-us.com,43.04,93.47,58807152640,10530099200
2022-02-01 06:00:00,ussvnplesx53.fortinet-us.com,42.44,87.24,68657172480,12913950720
2022-02-01 06:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,17.74,48.19,384819064,223995756
2022-02-01 06:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,13.74,28.80,513559025,990618626
2022-02-01 06:00:00,WIN-QA-RDP-230,9.01,28.46,397141002,257329300
2022-02-01 06:00:00,FSM-CPWANG-WIND2019-172-30-56-214,7.47,46.05,556442255,222703395
2022-02-01 06:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.57,22.04,706417280,5276442032
2022-02-01 06:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,2.57,37.70,29201401,37893919
2022-02-01 06:00:00,fsm-ntwk-wlan01,0.76,57.31,9948031,26435181
2022-02-01 06:00:00,it-rle-oradb-57141,0.60,2.16,78061952,61658959
2022-02-01 06:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.59,74579154,39993321
2022-02-01 06:00:00,HOST-172.30.56.104,0.00,0.00,7753674,18180807
2022-02-01 07:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.28,47.35,627243715,495120910
2022-02-01 07:00:00,ussvnplesx54.fortinet-us.com,62.30,72.96,57343508480,20586332160
2022-02-01 07:00:00,ussvnplesx56.fortinet-us.com,59.68,81.32,56527319040,10322513920
2022-02-01 07:00:00,ussvnplesx58.fortinet-us.com,56.12,70.12,242750689280,17449635840
2022-02-01 07:00:00,ussvnplesx51.fortinet-us.com,49.94,90.08,79489228800,38062981120
2022-02-01 07:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,49.79,47.22,1199653535,875622710
2022-02-01 07:00:00,ussvnplesx59.fortinet-us.com,49.44,74.99,83357491200,12881817600
2022-02-01 07:00:00,ussvnplesx52.fortinet-us.com,45.18,88.97,54102855680,13016862720
2022-02-01 07:00:00,ussvnplesx53.fortinet-us.com,44.71,88.35,85532098560,16344391680
2022-02-01 07:00:00,ussvnplesx57.fortinet-us.com,43.23,89.45,111205109760,103560335360
2022-02-01 07:00:00,ussvnplesx55.fortinet-us.com,42.56,92.26,43918417920,9140060160
2022-02-01 07:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,18.45,48.07,391271516,226030076
2022-02-01 07:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.67,45.98,543707515,220477280
2022-02-01 07:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,8.94,28.67,474192035,282691125
2022-02-01 07:00:00,WIN-QA-RDP-230,7.82,28.43,403604106,260914172
2022-02-01 07:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.48,22.04,693574696,5182317828
2022-02-01 07:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.81,37.55,29040174,26227953
2022-02-01 07:00:00,fsm-ntwk-wlan01,0.95,57.31,9773774,26153773
2022-02-01 07:00:00,it-rle-oradb-57141,0.59,2.16,77368858,61630666
2022-02-01 07:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.59,74608834,40131120
2022-02-01 07:00:00,HOST-172.30.56.104,0.00,0.00,7739752,18137286
2022-02-01 08:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.74,47.35,615156385,484197517
2022-02-01 08:00:00,ussvnplesx54.fortinet-us.com,62.22,72.97,50427330560,22717870080
2022-02-01 08:00:00,ussvnplesx56.fortinet-us.com,59.98,81.56,85957591040,47192576000
2022-02-01 08:00:00,ussvnplesx58.fortinet-us.com,55.54,70.19,255120281600,36860354560
2022-02-01 08:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,51.86,47.23,1187018755,866572669
2022-02-01 08:00:00,ussvnplesx51.fortinet-us.com,50.04,90.19,78256537600,37341900800
2022-02-01 08:00:00,ussvnplesx59.fortinet-us.com,49.19,75.29,85120122880,9734144000
2022-02-01 08:00:00,ussvnplesx52.fortinet-us.com,46.01,90.58,71248240640,17861980160
2022-02-01 08:00:00,ussvnplesx53.fortinet-us.com,45.37,89.76,107805962240,20456079360
2022-02-01 08:00:00,ussvnplesx57.fortinet-us.com,43.80,89.48,173789552640,100309913600
2022-02-01 08:00:00,ussvnplesx55.fortinet-us.com,42.69,92.44,45131612160,9287557120
2022-02-01 08:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,18.07,48.11,381425776,224112212
2022-02-01 08:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,8.88,28.46,465908890,277105700
2022-02-01 08:00:00,WIN-QA-RDP-230,8.57,28.43,399654096,258464430
2022-02-01 08:00:00,FSM-CPWANG-WIND2019-172-30-56-214,7.71,46.04,552629520,219964295
2022-02-01 08:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.52,22.05,697846384,5186603532
2022-02-01 08:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.79,37.67,29056997,26098696
2022-02-01 08:00:00,fsm-ntwk-wlan01,1.05,57.32,9839993,26121013
2022-02-01 08:00:00,it-rle-oradb-57141,0.60,2.16,79257856,62640402
2022-02-01 08:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.61,74834910,40067512
2022-02-01 08:00:00,HOST-172.30.56.104,0.00,0.00,7878790,18432918
2022-02-01 09:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.33,47.33,582463989,452674128
2022-02-01 09:00:00,ussvnplesx56.fortinet-us.com,60.39,80.26,62886236160,33865768960
2022-02-01 09:00:00,ussvnplesx54.fortinet-us.com,59.36,72.04,58423357440,34487111680
2022-02-01 09:00:00,ussvnplesx58.fortinet-us.com,56.24,67.87,258139791360,37435699200
2022-02-01 09:00:00,ussvnplesx59.fortinet-us.com,51.30,73.94,123407032320,42851880960
2022-02-01 09:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,50.96,47.33,1156187455,839465211
2022-02-01 09:00:00,ussvnplesx51.fortinet-us.com,50.71,88.48,133548707840,104727060480
2022-02-01 09:00:00,ussvnplesx53.fortinet-us.com,45.81,85.11,150288179200,43709030400
2022-02-01 09:00:00,ussvnplesx52.fortinet-us.com,44.62,87.66,106341007360,88344760320
2022-02-01 09:00:00,ussvnplesx57.fortinet-us.com,42.13,84.60,159108403200,164933959680
2022-02-01 09:00:00,ussvnplesx55.fortinet-us.com,41.56,87.23,48580648960,26213642240
2022-02-01 09:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,17.25,48.35,389278720,227291964
2022-02-01 09:00:00,WIN-QA-RDP-230,8.64,28.43,377384988,253275312
2022-02-01 09:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,8.58,28.64,449488945,274791120
2022-02-01 09:00:00,FSM-CPWANG-WIND2019-172-30-56-214,7.95,45.93,531388060,216530156
2022-02-01 09:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.44,22.04,686694932,5189032527
2022-02-01 09:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.71,29120137,26944983
2022-02-01 09:00:00,fsm-ntwk-wlan01,1.00,57.31,9474788,26305739
2022-02-01 09:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.54,36.58,71390656,39822109
2022-02-01 09:00:00,it-rle-oradb-57141,0.53,2.16,66872856,58674133
2022-02-01 09:00:00,HOST-172.30.56.104,0.00,0.00,7432320,18239572
2022-02-01 10:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.19,47.33,591789326,451048145
2022-02-01 10:00:00,ussvnplesx59.fortinet-us.com,58.56,73.97,201200496640,18344468480
2022-02-01 10:00:00,ussvnplesx58.fortinet-us.com,57.38,67.67,271514132480,27308236800
2022-02-01 10:00:00,ussvnplesx54.fortinet-us.com,56.91,71.08,50842583040,33810268160
2022-02-01 10:00:00,ussvnplesx56.fortinet-us.com,54.48,80.36,64194682880,19084185600
2022-02-01 10:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,52.20,47.30,1168316920,831738475
2022-02-01 10:00:00,ussvnplesx51.fortinet-us.com,51.97,88.42,127383162880,53820620800
2022-02-01 10:00:00,ussvnplesx53.fortinet-us.com,48.69,82.54,145969582080,42504171520
2022-02-01 10:00:00,ussvnplesx52.fortinet-us.com,46.20,86.84,58302443520,10917908480
2022-02-01 10:00:00,ussvnplesx55.fortinet-us.com,45.62,86.49,98594611200,39252971520
2022-02-01 10:00:00,ussvnplesx57.fortinet-us.com,43.37,83.59,180682383360,185790955520
2022-02-01 10:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,21.17,48.36,382271392,223347960
2022-02-01 10:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.41,28.62,465712730,321317820
2022-02-01 10:00:00,FSM-CPWANG-WIND2019-172-30-56-214,7.76,45.93,544944100,217788354
2022-02-01 10:00:00,WIN-QA-RDP-230,7.60,28.50,398159436,256838448
2022-02-01 10:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.56,22.03,695518800,5188215465
2022-02-01 10:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.71,29167719,26185904
2022-02-01 10:00:00,fsm-ntwk-wlan01,0.95,57.31,9750385,25917670
2022-02-01 10:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.57,73956242,39781374
2022-02-01 10:00:00,it-rle-oradb-57141,0.46,2.16,57472734,54936692
2022-02-01 10:00:00,HOST-172.30.56.104,0.00,0.00,7716412,18038567
2022-02-01 11:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.08,47.39,594298145,455962750
2022-02-01 11:00:00,ussvnplesx58.fortinet-us.com,55.71,68.24,238571888640,20938117120
2022-02-01 11:00:00,ussvnplesx54.fortinet-us.com,53.50,69.84,76042977280,38355456000
2022-02-01 11:00:00,ussvnplesx56.fortinet-us.com,53.45,79.75,47373701120,12024381440
2022-02-01 11:00:00,ussvnplesx59.fortinet-us.com,52.63,75.02,122504253440,32707932160
2022-02-01 11:00:00,ussvnplesx52.fortinet-us.com,52.49,88.34,64583147520,17312399360
2022-02-01 11:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,51.50,47.18,1157089930,831199395
2022-02-01 11:00:00,ussvnplesx53.fortinet-us.com,49.32,86.22,140686929920,49765191680
2022-02-01 11:00:00,ussvnplesx51.fortinet-us.com,49.30,89.73,78817710080,40310210560
2022-02-01 11:00:00,ussvnplesx55.fortinet-us.com,46.56,88.71,56976158720,14717603840
2022-02-01 11:00:00,ussvnplesx57.fortinet-us.com,43.38,86.49,153768632320,131398389760
2022-02-01 11:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.48,48.25,388799392,223899608
2022-02-01 11:00:00,WIN-QA-RDP-230,9.36,28.48,399710532,259715016
2022-02-01 11:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.12,28.68,472850595,282885300
2022-02-01 11:00:00,FSM-CPWANG-WIND2019-172-30-56-214,7.89,45.96,805936720,246518785
2022-02-01 11:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.34,22.02,711512196,5262428404
2022-02-01 11:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.79,37.69,24928461,24792395
2022-02-01 11:00:00,fsm-ntwk-wlan01,0.90,57.31,10008721,26054373
2022-02-01 11:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.56,74869295,40022898
2022-02-01 11:00:00,it-rle-oradb-57141,0.44,2.16,54124138,53559254
2022-02-01 11:00:00,HOST-172.30.56.104,0.00,0.00,7796982,17935487
2022-02-01 12:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.55,47.35,603195465,460982147
2022-02-01 12:00:00,ussvnplesx54.fortinet-us.com,56.20,70.51,40806727680,16386539520
2022-02-01 12:00:00,ussvnplesx58.fortinet-us.com,54.53,68.28,227622154240,13707345920
2022-02-01 12:00:00,ussvnplesx52.fortinet-us.com,52.07,88.83,37023682560,7247626240
2022-02-01 12:00:00,ussvnplesx56.fortinet-us.com,51.54,79.90,48941568000,7826513920
2022-02-01 12:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,50.94,47.21,1187793815,840985639
2022-02-01 12:00:00,ussvnplesx59.fortinet-us.com,50.83,76.22,71376138240,8340684800
2022-02-01 12:00:00,ussvnplesx51.fortinet-us.com,49.19,90.00,54013296640,21280706560
2022-02-01 12:00:00,ussvnplesx53.fortinet-us.com,46.43,88.02,85807964160,35760640000
2022-02-01 12:00:00,ussvnplesx55.fortinet-us.com,43.49,88.80,36598272000,8813137920
2022-02-01 12:00:00,ussvnplesx57.fortinet-us.com,41.86,87.97,185497108480,185477406720
2022-02-01 12:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.12,48.66,384199692,222373048
2022-02-01 12:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.15,28.73,478056945,284681465
2022-02-01 12:00:00,WIN-QA-RDP-230,8.89,28.51,407049828,259829640
2022-02-01 12:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.20,45.95,1049100030,261773075
2022-02-01 12:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.65,22.03,692585320,5177488456
2022-02-01 12:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.68,28257220,25583476
2022-02-01 12:00:00,fsm-ntwk-wlan01,0.95,57.32,9859700,25796318
2022-02-01 12:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.54,74931026,39850656
2022-02-01 12:00:00,it-rle-oradb-57141,0.50,2.16,63844518,56346503
2022-02-01 12:00:00,HOST-172.30.56.104,0.00,0.00,7896414,18134328
2022-02-01 13:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.55,47.34,591688250,451305578
2022-02-01 13:00:00,ussvnplesx54.fortinet-us.com,56.38,70.74,50920509440,23115264000
2022-02-01 13:00:00,ussvnplesx58.fortinet-us.com,55.52,67.34,244735754240,20574330880
2022-02-01 13:00:00,ussvnplesx59.fortinet-us.com,51.09,75.03,118469324800,38055260160
2022-02-01 13:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,51.00,47.24,1158459765,831314106
2022-02-01 13:00:00,ussvnplesx51.fortinet-us.com,49.63,88.65,112749731840,74898534400
2022-02-01 13:00:00,ussvnplesx56.fortinet-us.com,48.76,79.72,62058434560,16388915200
2022-02-01 13:00:00,ussvnplesx53.fortinet-us.com,44.90,83.71,127426621440,38403276800
2022-02-01 13:00:00,ussvnplesx52.fortinet-us.com,43.52,86.35,79634780160,56211906560
2022-02-01 13:00:00,ussvnplesx55.fortinet-us.com,42.45,86.67,48529551360,21387653120
2022-02-01 13:00:00,ussvnplesx57.fortinet-us.com,42.10,86.41,103219015680,116664954880
2022-02-01 13:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,22.02,48.34,386030768,225109792
2022-02-01 13:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.11,28.77,468292140,278859695
2022-02-01 13:00:00,WIN-QA-RDP-230,8.91,28.52,400888056,262022724
2022-02-01 13:00:00,FSM-CPWANG-WIND2019-172-30-56-214,6.88,45.94,1040867245,262995860
2022-02-01 13:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.60,22.06,697388356,5194189471
2022-02-01 13:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.69,29073090,26720166
2022-02-01 13:00:00,fsm-ntwk-wlan01,1.14,57.31,9825344,26360112
2022-02-01 13:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.58,36.57,74849159,40325069
2022-02-01 13:00:00,it-rle-oradb-57141,0.53,2.16,65516295,58710696
2022-02-01 13:00:00,HOST-172.30.56.104,0.00,0.00,7758402,18184374
2022-02-01 14:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,93.82,47.37,516648700,384805950
2022-02-01 14:00:00,ussvnplesx58.fortinet-us.com,59.32,65.92,245961789440,33136844800
2022-02-01 14:00:00,ussvnplesx59.fortinet-us.com,57.27,73.25,149966868480,19196047360
2022-02-01 14:00:00,ussvnplesx54.fortinet-us.com,55.64,71.12,44186439680,18211778560
2022-02-01 14:00:00,ussvnplesx52.fortinet-us.com,51.07,84.30,83529400320,30098001920
2022-02-01 14:00:00,ussvnplesx51.fortinet-us.com,50.59,87.26,81540689920,37320069120
2022-02-01 14:00:00,ussvnplesx53.fortinet-us.com,47.62,77.11,117982023680,32856596480
2022-02-01 14:00:00,ussvnplesx56.fortinet-us.com,47.53,79.72,63973171200,16706355200
2022-02-01 14:00:00,ussvnplesx57.fortinet-us.com,47.33,80.65,140558684160,113953730560
2022-02-01 14:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,45.44,47.19,1021874280,717972139
2022-02-01 14:00:00,ussvnplesx55.fortinet-us.com,43.98,83.54,99881963520,32858767360
2022-02-01 14:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,21.05,48.58,351946152,204525476
2022-02-01 14:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.14,46.38,933000085,265234960
2022-02-01 14:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.00,28.81,414463545,248503809
2022-02-01 14:00:00,WIN-QA-RDP-230,8.75,28.55,356876730,231229842
2022-02-01 14:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.50,22.00,633193476,4716988389
2022-02-01 14:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.87,37.70,29045049,26599140
2022-02-01 14:00:00,fsm-ntwk-wlan01,0.94,57.32,8875625,24149536
2022-02-01 14:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.56,36.59,68894799,37342109
2022-02-01 14:00:00,it-rle-oradb-57141,0.43,2.16,55423061,55380443
2022-02-01 14:00:00,HOST-172.30.56.104,0.00,0.00,6920776,16341266
2022-02-01 15:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.50,47.38,568468700,420727390
2022-02-01 15:00:00,ussvnplesx58.fortinet-us.com,57.76,66.84,230890311680,15142973440
2022-02-01 15:00:00,ussvnplesx59.fortinet-us.com,57.28,74.11,138576015360,13345013760
2022-02-01 15:00:00,ussvnplesx52.fortinet-us.com,55.62,86.30,69204418560,15243960320
2022-02-01 15:00:00,ussvnplesx54.fortinet-us.com,55.50,72.22,49842483200,14907904000
2022-02-01 15:00:00,ussvnplesx56.fortinet-us.com,49.92,81.81,111778365440,39417999360
2022-02-01 15:00:00,ussvnplesx51.fortinet-us.com,49.45,87.98,67052544000,32680775680
2022-02-01 15:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,48.27,47.24,1140444655,789848661
2022-02-01 15:00:00,ussvnplesx53.fortinet-us.com,46.95,81.60,117989498880,33737932800
2022-02-01 15:00:00,ussvnplesx55.fortinet-us.com,44.80,88.70,81400217600,37290946560
2022-02-01 15:00:00,ussvnplesx57.fortinet-us.com,43.81,85.60,148083425280,127274536960
2022-02-01 15:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,22.32,48.54,385377340,224921992
2022-02-01 15:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.29,28.83,469802115,278322200
2022-02-01 15:00:00,WIN-QA-RDP-230,8.52,28.57,399749292,257487730
2022-02-01 15:00:00,FSM-CPWANG-WIND2019-172-30-56-214,7.09,46.02,1069404515,267981058
2022-02-01 15:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.51,22.05,695441060,5179320172
2022-02-01 15:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.87,37.69,29033470,26179090
2022-02-01 15:00:00,fsm-ntwk-wlan01,1.19,57.31,9881491,26120038
2022-02-01 15:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.59,74732100,40137941
2022-02-01 15:00:00,it-rle-oradb-57141,0.46,2.16,60481389,56155756
2022-02-01 15:00:00,HOST-172.30.56.104,0.00,0.00,7800808,18111685
2022-02-01 16:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.25,47.37,568512675,419884360
2022-02-01 16:00:00,ussvnplesx59.fortinet-us.com,60.16,72.97,153855201280,20219330560
2022-02-01 16:00:00,ussvnplesx58.fortinet-us.com,59.22,65.53,255508152320,23982243840
2022-02-01 16:00:00,ussvnplesx54.fortinet-us.com,57.09,71.52,60160921600,26191912960
2022-02-01 16:00:00,ussvnplesx52.fortinet-us.com,49.54,84.04,77284290560,20059955200
2022-02-01 16:00:00,ussvnplesx51.fortinet-us.com,48.95,86.15,79364956160,36558745600
2022-02-01 16:00:00,ussvnplesx56.fortinet-us.com,48.81,81.48,80887193600,27870945280
2022-02-01 16:00:00,ussvnplesx53.fortinet-us.com,47.46,78.19,124743680000,38972579840
2022-02-01 16:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,44.77,47.25,1113609100,775433840
2022-02-01 16:00:00,ussvnplesx55.fortinet-us.com,43.47,84.51,56719605760,27770204160
2022-02-01 16:00:00,ussvnplesx57.fortinet-us.com,43.08,82.42,140391096320,126534942720
2022-02-01 16:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.90,48.45,390091728,228054044
2022-02-01 16:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.31,46.09,1023067215,259082867
2022-02-01 16:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,9.03,28.87,467235740,279175960
2022-02-01 16:00:00,WIN-QA-RDP-230,8.31,28.56,383360172,254141526
2022-02-01 16:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.71,22.11,698916268,5286727040
2022-02-01 16:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.70,29036364,26456249
2022-02-01 16:00:00,fsm-ntwk-wlan01,0.95,57.31,9833498,26369096
2022-02-01 16:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.53,36.60,75093751,40577574
2022-02-01 16:00:00,it-rle-oradb-57141,0.48,2.16,56099639,55226200
2022-02-01 16:00:00,HOST-172.30.56.104,0.00,0.00,7752096,18271946
2022-02-01 17:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.00,47.38,577067650,431627905
2022-02-01 17:00:00,ussvnplesx59.fortinet-us.com,58.13,73.26,153451950080,13065256960
2022-02-01 17:00:00,ussvnplesx58.fortinet-us.com,58.04,65.52,253563719680,25617387520
2022-02-01 17:00:00,ussvnplesx54.fortinet-us.com,56.34,71.56,59480535040,30370775040
2022-02-01 17:00:00,ussvnplesx53.fortinet-us.com,51.50,81.86,165291479040,45493698560
2022-02-01 17:00:00,ussvnplesx51.fortinet-us.com,49.32,87.07,80721940480,35633213440
2022-02-01 17:00:00,ussvnplesx52.fortinet-us.com,49.01,84.92,96187002880,28054958080
2022-02-01 17:00:00,ussvnplesx56.fortinet-us.com,48.58,82.61,84748206080,28090449920
2022-02-01 17:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,46.26,47.26,1122795585,790581550
2022-02-01 17:00:00,ussvnplesx57.fortinet-us.com,45.82,82.63,145386004480,127721205760
2022-02-01 17:00:00,ussvnplesx55.fortinet-us.com,44.49,85.21,111305687040,48976343040
2022-02-01 17:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,21.10,48.55,380903520,226087564
2022-02-01 17:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.35,29.31,500548187,559270479
2022-02-01 17:00:00,WIN-QA-RDP-230,8.43,28.56,397434006,269282116
2022-02-01 17:00:00,FSM-CPWANG-WIND2019-172-30-56-214,6.79,46.05,1043036990,263680645
2022-02-01 17:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.03,22.08,657881488,5123462984
2022-02-01 17:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.85,37.70,29472819,27200610
2022-02-01 17:00:00,fsm-ntwk-wlan01,1.05,57.32,10014818,26561375
2022-02-01 17:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.60,77125393,41331061
2022-02-01 17:00:00,it-rle-oradb-57141,0.47,2.16,56506119,56588566
2022-02-01 17:00:00,HOST-172.30.56.104,0.00,0.00,7928618,18571965
2022-02-01 18:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.70,47.38,582321260,425449240
2022-02-01 18:00:00,ussvnplesx58.fortinet-us.com,56.45,65.56,223550136320,13742100480
2022-02-01 18:00:00,ussvnplesx59.fortinet-us.com,56.33,73.35,130494095360,9691238400
2022-02-01 18:00:00,ussvnplesx54.fortinet-us.com,55.00,72.48,39317688320,16496476160
2022-02-01 18:00:00,ussvnplesx52.fortinet-us.com,50.12,85.90,94930288640,33021952000
2022-02-01 18:00:00,ussvnplesx51.fortinet-us.com,48.48,88.42,56602562560,25008701440
2022-02-01 18:00:00,ussvnplesx56.fortinet-us.com,47.49,84.07,51744501760,10214850560
2022-02-01 18:00:00,ussvnplesx53.fortinet-us.com,47.14,85.28,76116090880,22158213120
2022-02-01 18:00:00,ussvnplesx57.fortinet-us.com,46.31,86.47,114227118080,104375562240
